iso_code,location,total_cases,date,total_vaccinations_per_hundred,population_density
CHE,Switzerland,691677.0,2021-06-05,63.2,214.243
CHE,Switzerland,695363.0,2021-06-06,63.52,214.243
CHE,Switzerland,695363.0,2021-06-07,64.69,214.243
CHE,Switzerland,695363.0,2021-06-08,65.98,214.243
CHE,Switzerland,695363.0,2021-06-09,67.28,214.243
CHE,Switzerland,695363.0,2021-06-10,68.5,214.243
CHE,Switzerland,695363.0,2021-06-11,69.75,214.243
CHE,Switzerland,695363.0,2021-06-12,70.56,214.243
CHE,Switzerland,697742.0,2021-06-13,70.87,214.243
CHE,Switzerland,697742.0,2021-06-14,71.99,214.243
CHE,Switzerland,697742.0,2021-06-15,73.19,214.243
CHE,Switzerland,697742.0,2021-06-16,74.38,214.243
CHE,Switzerland,697742.0,2021-06-17,75.61,214.243
CHE,Switzerland,697742.0,2021-06-18,76.78,214.243
CHE,Switzerland,697742.0,2021-06-19,77.51,214.243
CHE,Switzerland,699023.0,2021-06-20,77.75,214.243
CHE,Switzerland,699023.0,2021-06-21,78.76,214.243
CHE,Switzerland,699023.0,2021-06-22,79.82,214.243
CHE,Switzerland,699023.0,2021-06-23,80.85,214.243
CHE,Switzerland,699023.0,2021-06-24,81.87,214.243
CHE,Switzerland,699023.0,2021-06-25,82.88,214.243
CHE,Switzerland,699023.0,2021-06-26,83.46,214.243
CHE,Switzerland,699786.0,2021-06-27,83.68,214.243
CHE,Switzerland,699786.0,2021-06-28,84.54,214.243
CHE,Switzerland,699786.0,2021-06-29,85.45,214.243
CHE,Switzerland,699786.0,2021-06-30,86.4,214.243
CHE,Switzerland,699786.0,2021-07-01,87.23,214.243
CHE,Switzerland,699786.0,2021-07-02,88.09,214.243
CHE,Switzerland,699786.0,2021-07-03,88.63,214.243
CHE,Switzerland,700732.0,2021-07-04,88.8,214.243
CHE,Switzerland,700732.0,2021-07-05,89.62,214.243
CHE,Switzerland,700732.0,2021-07-06,90.46,214.243
CHE,Switzerland,700732.0,2021-07-07,91.27,214.243
CHE,Switzerland,700732.0,2021-07-08,92.09,214.243
CHE,Switzerland,700732.0,2021-07-09,92.9,214.243
CHE,Switzerland,700732.0,2021-07-10,93.39,214.243
CHE,Switzerland,702688.0,2021-07-11,93.53,214.243
CHE,Switzerland,702688.0,2021-07-12,94.34,214.243
CHE,Switzerland,702688.0,2021-07-13,95.14,214.243
CHE,Switzerland,702688.0,2021-07-14,95.86,214.243
CHE,Switzerland,702688.0,2021-07-15,96.57,214.243
CHE,Switzerland,702688.0,2021-07-16,97.27,214.243
CHE,Switzerland,702688.0,2021-07-17,97.65,214.243
CHE,Switzerland,706321.0,2021-07-18,97.74,214.243
CHE,Switzerland,706321.0,2021-07-19,98.48,214.243
CHE,Switzerland,706321.0,2021-07-20,99.12,214.243
CHE,Switzerland,706321.0,2021-07-21,99.69,214.243
CHE,Switzerland,706321.0,2021-07-22,100.21,214.243
CHE,Switzerland,706321.0,2021-07-23,100.76,214.243
CHE,Switzerland,706321.0,2021-07-24,101.06,214.243
CHE,Switzerland,711189.0,2021-07-25,101.11,214.243
CHE,Switzerland,711189.0,2021-07-26,101.61,214.243
CHE,Switzerland,711189.0,2021-07-27,102.02,214.243
CHE,Switzerland,711189.0,2021-07-28,102.39,214.243
CHE,Switzerland,711189.0,2021-07-29,102.74,214.243
CHE,Switzerland,711189.0,2021-07-30,103.11,214.243
CHE,Switzerland,711189.0,2021-07-31,103.24,214.243
CHE,Switzerland,716386.0,2021-08-01,103.26,214.243
CHE,Switzerland,716386.0,2021-08-02,103.51,214.243
CHE,Switzerland,716386.0,2021-08-03,103.82,214.243
CHE,Switzerland,716386.0,2021-08-04,104.1,214.243
CHE,Switzerland,716386.0,2021-08-05,104.39,214.243
CHE,Switzerland,716386.0,2021-08-06,104.71,214.243
CHE,Switzerland,716386.0,2021-08-07,104.82,214.243
CHE,Switzerland,723534.0,2021-08-08,104.83,214.243
CHE,Switzerland,723534.0,2021-08-09,105.09,214.243
CHE,Switzerland,723534.0,2021-08-10,105.36,214.243
CHE,Switzerland,723534.0,2021-08-11,105.64,214.243
CHE,Switzerland,723534.0,2021-08-12,105.94,214.243
CHE,Switzerland,723534.0,2021-08-13,106.27,214.243
CHE,Switzerland,723534.0,2021-08-14,106.39,214.243
CHE,Switzerland,737032.0,2021-08-15,106.4,214.243
CHE,Switzerland,737032.0,2021-08-16,106.66,214.243
CHE,Switzerland,737032.0,2021-08-17,106.93,214.243
CHE,Switzerland,737032.0,2021-08-18,107.23,214.243
CHE,Switzerland,737032.0,2021-08-19,107.53,214.243
CHE,Switzerland,737032.0,2021-08-20,107.9,214.243
CHE,Switzerland,737032.0,2021-08-21,108.04,214.243
CHE,Switzerland,755002.0,2021-08-22,108.05,214.243
CHE,Switzerland,755002.0,2021-08-23,108.31,214.243
CHE,Switzerland,755002.0,2021-08-24,108.59,214.243
CHE,Switzerland,755002.0,2021-08-25,108.92,214.243
CHE,Switzerland,755002.0,2021-08-26,109.26,214.243
CHE,Switzerland,755002.0,2021-08-27,109.66,214.243
CHE,Switzerland,755002.0,2021-08-28,109.85,214.243
CHE,Switzerland,773134.0,2021-08-29,109.88,214.243
CHE,Switzerland,773134.0,2021-08-30,110.14,214.243
CHE,Switzerland,773134.0,2021-08-31,110.42,214.243
CHE,Switzerland,773134.0,2021-09-01,110.74,214.243
CHE,Switzerland,773134.0,2021-09-02,111.07,214.243
CHE,Switzerland,773134.0,2021-09-03,111.44,214.243
CHE,Switzerland,773134.0,2021-09-04,111.63,214.243
CHE,Switzerland,791883.0,2021-09-05,111.66,214.243
CHE,Switzerland,791883.0,2021-09-06,111.93,214.243
CHE,Switzerland,791883.0,2021-09-07,112.23,214.243
CHE,Switzerland,791883.0,2021-09-08,112.61,214.243
CHE,Switzerland,791883.0,2021-09-09,113.0,214.243
CHE,Switzerland,791883.0,2021-09-10,113.5,214.243
CHE,Switzerland,791883.0,2021-09-11,113.81,214.243
CHE,Switzerland,810323.0,2021-09-12,113.86,214.243
CHE,Switzerland,810323.0,2021-09-13,114.24,214.243
CHE,Switzerland,810323.0,2021-09-14,114.64,214.243
CHE,Switzerland,810323.0,2021-09-15,115.12,214.243
CHE,Switzerland,810323.0,2021-09-16,115.56,214.243
CHE,Switzerland,810323.0,2021-09-17,116.07,214.243
CHE,Switzerland,810323.0,2021-09-18,116.34,214.243
CHE,Switzerland,823447.0,2021-09-19,116.38,214.243
CHE,Switzerland,823447.0,2021-09-20,116.71,214.243
CHE,Switzerland,823447.0,2021-09-21,117.08,214.243
CHE,Switzerland,823447.0,2021-09-22,117.48,214.243
CHE,Switzerland,823447.0,2021-09-23,117.88,214.243
CHE,Switzerland,823447.0,2021-09-24,118.31,214.243
CHE,Switzerland,823447.0,2021-09-25,118.57,214.243
CHE,Switzerland,832870.0,2021-09-26,118.61,214.243
CHE,Switzerland,832870.0,2021-09-27,118.91,214.243
CHE,Switzerland,832870.0,2021-09-28,119.21,214.243
CHE,Switzerland,832870.0,2021-09-29,119.56,214.243
CHE,Switzerland,832870.0,2021-09-30,119.88,214.243
CHE,Switzerland,832870.0,2021-10-01,120.26,214.243
CHE,Switzerland,832870.0,2021-10-02,120.46,214.243
CHE,Switzerland,840651.0,2021-10-03,120.5,214.243
CHE,Switzerland,840651.0,2021-10-04,120.79,214.243
CHE,Switzerland,840651.0,2021-10-05,121.07,214.243
CHE,Switzerland,840651.0,2021-10-06,121.41,214.243
CHE,Switzerland,840651.0,2021-10-07,121.72,214.243
CHE,Switzerland,840651.0,2021-10-08,122.11,214.243
CHE,Switzerland,840651.0,2021-10-09,122.35,214.243
CHE,Switzerland,847014.0,2021-10-10,122.38,214.243
CHE,Switzerland,847014.0,2021-10-11,122.68,214.243
CHE,Switzerland,847014.0,2021-10-12,122.97,214.243
CHE,Switzerland,847014.0,2021-10-13,123.35,214.243
CHE,Switzerland,847014.0,2021-10-14,123.69,214.243
CHE,Switzerland,847014.0,2021-10-15,124.1,214.243
CHE,Switzerland,847014.0,2021-10-16,124.31,214.243
CHE,Switzerland,853236.0,2021-10-17,124.33,214.243
CHE,Switzerland,853236.0,2021-10-18,124.6,214.243
CHE,Switzerland,853236.0,2021-10-19,124.87,214.243
CHE,Switzerland,853236.0,2021-10-20,125.19,214.243
CHE,Switzerland,853236.0,2021-10-21,125.46,214.243
CHE,Switzerland,853236.0,2021-10-22,125.76,214.243
CHE,Switzerland,853236.0,2021-10-23,125.93,214.243
CHE,Switzerland,861885.0,2021-10-24,125.95,214.243
CHE,Switzerland,861885.0,2021-10-25,126.14,214.243
CHE,Switzerland,861885.0,2021-10-26,126.35,214.243
CHE,Switzerland,861885.0,2021-10-27,126.58,214.243
CHE,Switzerland,861885.0,2021-10-28,126.76,214.243
CHE,Switzerland,861885.0,2021-10-29,127.0,214.243
CHE,Switzerland,861885.0,2021-10-30,127.1,214.243
CHE,Switzerland,873068.0,2021-10-31,127.11,214.243
CHE,Switzerland,873068.0,2021-11-01,127.21,214.243
CHE,Switzerland,873068.0,2021-11-02,127.37,214.243
CHE,Switzerland,873068.0,2021-11-03,127.54,214.243
CHE,Switzerland,873068.0,2021-11-04,127.69,214.243
CHE,Switzerland,873068.0,2021-11-05,127.88,214.243
CHE,Switzerland,873068.0,2021-11-06,127.98,214.243
CHE,Switzerland,889837.0,2021-11-07,127.98,214.243
CHE,Switzerland,889837.0,2021-11-08,128.16,214.243
CHE,Switzerland,889837.0,2021-11-09,128.37,214.243
CHE,Switzerland,889837.0,2021-11-10,128.63,214.243
CHE,Switzerland,889837.0,2021-11-11,128.9,214.243
CHE,Switzerland,889837.0,2021-11-12,129.22,214.243
CHE,Switzerland,889837.0,2021-11-13,129.4,214.243
CHE,Switzerland,914090.0,2021-11-14,129.43,214.243
CHE,Switzerland,914090.0,2021-11-15,129.83,214.243
CHE,Switzerland,914090.0,2021-11-16,130.27,214.243
CHE,Switzerland,914090.0,2021-11-17,130.81,214.243
CHE,Switzerland,914090.0,2021-11-18,131.36,214.243
CHE,Switzerland,914090.0,2021-11-19,131.91,214.243
CHE,Switzerland,914090.0,2021-11-20,132.16,214.243
CHE,Switzerland,950580.0,2021-11-21,132.2,214.243
CHE,Switzerland,950580.0,2021-11-22,132.7,214.243
CHE,Switzerland,950580.0,2021-11-23,133.29,214.243
CHE,Switzerland,950580.0,2021-11-24,133.95,214.243
CHE,Switzerland,950580.0,2021-11-25,134.58,214.243
CHE,Switzerland,950580.0,2021-11-26,135.23,214.243
CHE,Switzerland,950580.0,2021-11-27,135.49,214.243
CHE,Switzerland,1000835.0,2021-11-28,135.55,214.243
CHE,Switzerland,1000835.0,2021-11-29,136.17,214.243
CHE,Switzerland,1000835.0,2021-11-30,136.85,214.243
CHE,Switzerland,1000835.0,2021-12-01,137.67,214.243
CHE,Switzerland,1000835.0,2021-12-02,138.44,214.243
CHE,Switzerland,1000835.0,2021-12-03,139.26,214.243
CHE,Switzerland,1000835.0,2021-12-04,139.66,214.243
CHE,Switzerland,1063202.0,2021-12-05,139.77,214.243
CHE,Switzerland,1063202.0,2021-12-06,140.5,214.243
CHE,Switzerland,1063202.0,2021-12-07,141.42,214.243
CHE,Switzerland,1063202.0,2021-12-08,142.26,214.243
CHE,Switzerland,1063202.0,2021-12-09,143.24,214.243
CHE,Switzerland,1063202.0,2021-12-10,144.23,214.243
CHE,Switzerland,1063202.0,2021-12-11,144.78,214.243
CHE,Switzerland,1128053.0,2021-12-12,144.96,214.243
CHE,Switzerland,1128053.0,2021-12-13,145.82,214.243
CHE,Switzerland,1128053.0,2021-12-14,146.8,214.243
CHE,Switzerland,1128053.0,2021-12-15,147.79,214.243
CHE,Switzerland,1128053.0,2021-12-16,148.81,214.243
CHE,Switzerland,1128053.0,2021-12-17,149.81,214.243
CHE,Switzerland,1128053.0,2021-12-18,150.41,214.243
CHE,Switzerland,1188690.0,2021-12-19,150.68,214.243
CHE,Switzerland,1188690.0,2021-12-20,151.63,214.243
CHE,Switzerland,1188690.0,2021-12-21,152.71,214.243
CHE,Switzerland,1188690.0,2021-12-22,153.77,214.243
CHE,Switzerland,1188690.0,2021-12-23,154.67,214.243
CHE,Switzerland,1188690.0,2021-12-24,154.89,214.243
CHE,Switzerland,1188690.0,2021-12-25,154.9,214.243
CHE,Switzerland,1253630.0,2021-12-26,154.93,214.243
CHE,Switzerland,1253630.0,2021-12-27,155.72,214.243
CHE,Switzerland,1253630.0,2021-12-28,156.58,214.243
CHE,Switzerland,1253630.0,2021-12-29,157.45,214.243
CHE,Switzerland,1253630.0,2021-12-30,158.2,214.243
CHE,Switzerland,1253630.0,2021-12-31,158.42,214.243
CHE,Switzerland,1253630.0,2022-01-01,158.43,214.243
CHE,Switzerland,1360363.0,2022-01-02,158.5,214.243
CHE,Switzerland,1360363.0,2022-01-03,159.33,214.243
CHE,Switzerland,1360363.0,2022-01-04,160.32,214.243
CHE,Switzerland,1360363.0,2022-01-05,161.31,214.243
CHE,Switzerland,1360363.0,2022-01-06,162.3,214.243
CHE,Switzerland,1360363.0,2022-01-07,163.32,214.243
CHE,Switzerland,1360363.0,2022-01-08,163.9,214.243
CHE,Switzerland,1540630.0,2022-01-09,164.16,214.243
CHE,Switzerland,1540630.0,2022-01-10,164.98,214.243
CHE,Switzerland,1540630.0,2022-01-11,165.9,214.243
CHE,Switzerland,1540630.0,2022-01-12,166.76,214.243
CHE,Switzerland,1540630.0,2022-01-13,167.64,214.243
CHE,Switzerland,1540630.0,2022-01-14,168.54,214.243
CHE,Switzerland,1540630.0,2022-01-15,169.03,214.243
CHE,Switzerland,1724607.0,2022-01-16,169.18,214.243
CHE,Switzerland,1724607.0,2022-01-17,169.82,214.243
CHE,Switzerland,1724607.0,2022-01-18,170.51,214.243
CHE,Switzerland,1724607.0,2022-01-19,171.14,214.243
CHE,Switzerland,1724607.0,2022-01-20,171.75,214.243
CHE,Switzerland,1724607.0,2022-01-21,172.37,214.243
CHE,Switzerland,1724607.0,2022-01-22,172.7,214.243
CHE,Switzerland,1958490.0,2022-01-23,172.77,214.243
CHE,Switzerland,1958490.0,2022-01-24,173.19,214.243
CHE,Switzerland,1958490.0,2022-01-25,173.61,214.243
CHE,Switzerland,1958490.0,2022-01-26,174.0,214.243
CHE,Switzerland,1958490.0,2022-01-27,174.36,214.243
CHE,Switzerland,1958490.0,2022-01-28,174.78,214.243
CHE,Switzerland,1958490.0,2022-01-29,174.98,214.243
CHE,Switzerland,2207279.0,2022-01-30,175.01,214.243
CHE,Switzerland,2207279.0,2022-01-31,175.26,214.243
CHE,Switzerland,2207279.0,2022-02-01,175.47,214.243
CHE,Switzerland,2207279.0,2022-02-02,175.71,214.243
CHE,Switzerland,2207279.0,2022-02-03,175.9,214.243
CHE,Switzerland,2207279.0,2022-02-04,176.15,214.243
CHE,Switzerland,2207279.0,2022-02-05,176.3,214.243
CHE,Switzerland,2412551.0,2022-02-06,176.32,214.243
CHE,Switzerland,2412551.0,2022-02-07,176.47,214.243
CHE,Switzerland,2412551.0,2022-02-08,176.61,214.243
CHE,Switzerland,2412551.0,2022-02-09,176.78,214.243
CHE,Switzerland,2412551.0,2022-02-10,176.91,214.243
CHE,Switzerland,2412551.0,2022-02-11,177.07,214.243
CHE,Switzerland,2412551.0,2022-02-12,177.18,214.243
CHE,Switzerland,2567488.0,2022-02-13,177.2,214.243
CHE,Switzerland,2567488.0,2022-02-14,177.3,214.243
CHE,Switzerland,2567488.0,2022-02-15,177.39,214.243
CHE,Switzerland,2567488.0,2022-02-16,177.5,214.243
CHE,Switzerland,2567488.0,2022-02-17,177.58,214.243
CHE,Switzerland,2567488.0,2022-02-18,177.68,214.243
CHE,Switzerland,2567488.0,2022-02-19,177.75,214.243
CHE,Switzerland,2679997.0,2022-02-20,177.76,214.243
CHE,Switzerland,2679997.0,2022-02-21,177.82,214.243
CHE,Switzerland,2679997.0,2022-02-22,177.88,214.243
CHE,Switzerland,2679997.0,2022-02-23,177.95,214.243
CHE,Switzerland,2679997.0,2022-02-24,178.0,214.243
CHE,Switzerland,2679997.0,2022-02-25,178.07,214.243
CHE,Switzerland,2679997.0,2022-02-26,178.11,214.243
CHE,Switzerland,2783921.0,2022-02-27,178.11,214.243
CHE,Switzerland,2783921.0,2022-02-28,178.16,214.243
CHE,Switzerland,2783921.0,2022-03-01,178.19,214.243
CHE,Switzerland,2783921.0,2022-03-02,178.24,214.243
CHE,Switzerland,2783921.0,2022-03-03,178.26,214.243
CHE,Switzerland,2783921.0,2022-03-04,178.31,214.243
CHE,Switzerland,2783921.0,2022-03-05,178.33,214.243
CHE,Switzerland,2930160.0,2022-03-06,178.33,214.243
CHE,Switzerland,2930160.0,2022-03-07,178.36,214.243
CHE,Switzerland,2930160.0,2022-03-08,178.38,214.243
CHE,Switzerland,2930160.0,2022-03-09,178.43,214.243
CHE,Switzerland,2930160.0,2022-03-10,178.45,214.243
CHE,Switzerland,2930160.0,2022-03-11,178.5,214.243
CHE,Switzerland,2930160.0,2022-03-12,178.52,214.243
CHE,Switzerland,3118522.0,2022-03-13,178.52,214.243
CHE,Switzerland,3118522.0,2022-03-14,178.55,214.243
CHE,Switzerland,3118522.0,2022-03-15,178.57,214.243
CHE,Switzerland,3118522.0,2022-03-16,178.61,214.243
CHE,Switzerland,3118522.0,2022-03-17,178.63,214.243
CHE,Switzerland,3118522.0,2022-03-18,178.68,214.243
CHE,Switzerland,3118522.0,2022-03-19,178.7,214.243
CHE,Switzerland,3305268.0,2022-03-21,178.72,214.243
CHE,Switzerland,3305268.0,2022-03-22,178.74,214.243
CHE,Switzerland,3305268.0,2022-03-23,178.79,214.243
CHE,Switzerland,3305268.0,2022-03-24,178.81,214.243
CHE,Switzerland,3305268.0,2022-03-25,178.86,214.243
CHE,Switzerland,3305268.0,2022-03-26,178.88,214.243
CHE,Switzerland,3432136.0,2022-03-27,178.88,214.243
CHE,Switzerland,3432136.0,2022-03-28,178.9,214.243
CHE,Switzerland,3432136.0,2022-03-29,178.93,214.243
CHE,Switzerland,3432136.0,2022-03-30,178.98,214.243
CHE,Switzerland,3432136.0,2022-03-31,179.0,214.243
CHE,Switzerland,3432136.0,2022-04-01,179.04,214.243
CHE,Switzerland,3432136.0,2022-04-02,179.05,214.243
CHE,Switzerland,3502903.0,2022-04-04,179.08,214.243
CHE,Switzerland,3502903.0,2022-04-05,179.1,214.243
CHE,Switzerland,3502903.0,2022-04-06,179.13,214.243
CHE,Switzerland,3502903.0,2022-04-07,179.15,214.243
CHE,Switzerland,3502903.0,2022-04-08,179.18,214.243
CHE,Switzerland,3502903.0,2022-04-09,179.2,214.243
CHE,Switzerland,3544305.0,2022-04-10,179.2,214.243
CHE,Switzerland,3544305.0,2022-04-11,179.22,214.243
CHE,Switzerland,3544305.0,2022-04-12,179.24,214.243
CHE,Switzerland,3544305.0,2022-04-13,179.27,214.243
CHE,Switzerland,3544305.0,2022-04-14,179.29,214.243
CHE,Switzerland,3544305.0,2022-04-15,179.29,214.243
CHE,Switzerland,3544305.0,2022-04-16,179.3,214.243
CHE,Switzerland,3576026.0,2022-04-17,179.3,214.243
CHE,Switzerland,3576026.0,2022-04-18,179.3,214.243
CHE,Switzerland,3576026.0,2022-04-19,179.31,214.243
CHE,Switzerland,3576026.0,2022-04-20,179.34,214.243
CHE,Switzerland,3576026.0,2022-04-21,179.35,214.243
CHE,Switzerland,3576026.0,2022-04-22,179.38,214.243
CHE,Switzerland,3576026.0,2022-04-23,179.39,214.243
CHE,Switzerland,3598709.0,2022-04-24,179.39,214.243
CHE,Switzerland,3598709.0,2022-04-25,179.41,214.243
CHE,Switzerland,3598709.0,2022-04-26,179.43,214.243
CHE,Switzerland,3598709.0,2022-04-27,179.45,214.243
CHE,Switzerland,3598709.0,2022-04-28,179.46,214.243
CHE,Switzerland,3598709.0,2022-04-29,179.49,214.243
CHE,Switzerland,3598709.0,2022-04-30,179.5,214.243
CHE,Switzerland,3615986.0,2022-05-01,179.5,214.243
CHE,Switzerland,3615986.0,2022-05-02,179.52,214.243
CHE,Switzerland,3615986.0,2022-05-03,179.53,214.243
CHE,Switzerland,3615986.0,2022-05-04,179.56,214.243
CHE,Switzerland,3615986.0,2022-05-05,179.57,214.243
CHE,Switzerland,3615986.0,2022-05-06,179.59,214.243
CHE,Switzerland,3615986.0,2022-05-07,179.6,214.243
CHE,Switzerland,3629310.0,2022-05-08,179.6,214.243
CHE,Switzerland,3629310.0,2022-05-09,179.61,214.243
CHE,Switzerland,3629310.0,2022-05-10,179.63,214.243
CHE,Switzerland,3629310.0,2022-05-11,179.66,214.243
CHE,Switzerland,3629310.0,2022-05-12,179.67,214.243
CHE,Switzerland,3629310.0,2022-05-13,179.69,214.243
CHE,Switzerland,3629310.0,2022-05-14,179.7,214.243
CHE,Switzerland,3640645.0,2022-05-15,179.7,214.243
CHE,Switzerland,3640645.0,2022-05-16,179.72,214.243
CHE,Switzerland,3640645.0,2022-05-17,179.73,214.243
CHE,Switzerland,3640645.0,2022-05-18,179.76,214.243
CHE,Switzerland,3640645.0,2022-05-19,179.77,214.243
CHE,Switzerland,3640645.0,2022-05-20,179.79,214.243
CHE,Switzerland,3640645.0,2022-05-21,179.8,214.243
CHE,Switzerland,3649304.0,2022-05-23,179.82,214.243
CHE,Switzerland,3649304.0,2022-05-24,179.83,214.243
CHE,Switzerland,3649304.0,2022-05-25,179.86,214.243
CHE,Switzerland,3649304.0,2022-05-26,179.87,214.243
CHE,Switzerland,3649304.0,2022-05-27,179.88,214.243
CHE,Switzerland,3649304.0,2022-05-28,179.89,214.243
CHE,Switzerland,3655924.0,2022-05-30,179.9,214.243
CHE,Switzerland,3655924.0,2022-05-31,179.92,214.243
CHE,Switzerland,3655924.0,2022-06-01,179.95,214.243
CHE,Switzerland,3655924.0,2022-06-02,179.96,214.243
CHE,Switzerland,3655924.0,2022-06-03,179.98,214.243
CHE,Switzerland,3655924.0,2022-06-04,179.99,214.243
CHE,Switzerland,3665867.0,2022-06-05,179.99,214.243
CHE,Switzerland,3665867.0,2022-06-06,179.99,214.243
CHE,Switzerland,3665867.0,2022-06-07,180.01,214.243
CHE,Switzerland,3665867.0,2022-06-08,180.04,214.243
CHE,Switzerland,3665867.0,2022-06-09,180.05,214.243
CHE,Switzerland,3665867.0,2022-06-10,180.08,214.243
CHE,Switzerland,3665867.0,2022-06-11,180.09,214.243
CHE,Switzerland,3680412.0,2022-06-12,180.09,214.243
CHE,Switzerland,3680412.0,2022-06-13,180.1,214.243
CHE,Switzerland,3680412.0,2022-06-14,180.12,214.243
CHE,Switzerland,3680412.0,2022-06-15,180.15,214.243
CHE,Switzerland,3680412.0,2022-06-16,180.17,214.243
CHE,Switzerland,3680412.0,2022-06-17,180.19,214.243
CHE,Switzerland,3680412.0,2022-06-18,180.2,214.243
CHE,Switzerland,3703418.0,2022-06-20,180.22,214.243
CHE,Switzerland,3703418.0,2022-06-21,180.23,214.243
CHE,Switzerland,3703418.0,2022-06-22,180.27,214.243
CHE,Switzerland,3703418.0,2022-06-23,180.29,214.243
CHE,Switzerland,3703418.0,2022-06-24,180.32,214.243
CHE,Switzerland,3703418.0,2022-06-25,180.33,214.243
CHE,Switzerland,3734386.0,2022-06-26,180.33,214.243
CHE,Switzerland,3734386.0,2022-06-27,180.35,214.243
CHE,Switzerland,3734386.0,2022-06-28,180.37,214.243
CHE,Switzerland,3734386.0,2022-06-29,180.41,214.243
CHE,Switzerland,3734386.0,2022-06-30,180.43,214.243
CHE,Switzerland,3734386.0,2022-07-01,180.46,214.243
CHE,Switzerland,3734386.0,2022-07-02,180.48,214.243
CHE,Switzerland,3777997.0,2022-07-04,180.5,214.243
CHE,Switzerland,3777997.0,2022-07-05,180.52,214.243
CHE,Switzerland,3777997.0,2022-07-06,180.58,214.243
CHE,Switzerland,3777997.0,2022-07-07,180.62,214.243
CHE,Switzerland,3777997.0,2022-07-08,180.67,214.243
CHE,Switzerland,3777997.0,2022-07-09,180.69,214.243
CHE,Switzerland,3833102.0,2022-07-10,180.69,214.243
CHE,Switzerland,3833102.0,2022-07-11,180.73,214.243
CHE,Switzerland,3833102.0,2022-07-12,180.78,214.243
CHE,Switzerland,3833102.0,2022-07-13,180.87,214.243
CHE,Switzerland,3833102.0,2022-07-14,180.95,214.243
CHE,Switzerland,3833102.0,2022-07-15,181.03,214.243
CHE,Switzerland,3833102.0,2022-07-16,181.05,214.243
CHE,Switzerland,3884586.0,2022-07-17,181.05,214.243
CHE,Switzerland,3884586.0,2022-07-18,181.1,214.243
CHE,Switzerland,3884586.0,2022-07-19,181.18,214.243
CHE,Switzerland,3884586.0,2022-07-20,181.28,214.243
CHE,Switzerland,3884586.0,2022-07-21,181.35,214.243
CHE,Switzerland,3884586.0,2022-07-22,181.44,214.243
CHE,Switzerland,3884586.0,2022-07-23,181.45,214.243
CHE,Switzerland,3924699.0,2022-07-24,181.45,214.243
CHE,Switzerland,3924699.0,2022-07-25,181.5,214.243
CHE,Switzerland,3924699.0,2022-07-26,181.58,214.243
CHE,Switzerland,3924699.0,2022-07-27,181.68,214.243
CHE,Switzerland,3924699.0,2022-07-28,181.75,214.243
CHE,Switzerland,3924699.0,2022-07-29,181.82,214.243
CHE,Switzerland,3924699.0,2022-07-30,181.83,214.243
CHE,Switzerland,3951890.0,2022-07-31,181.83,214.243
CHE,Switzerland,3951890.0,2022-08-01,181.83,214.243
CHE,Switzerland,3951890.0,2022-08-02,181.87,214.243
CHE,Switzerland,3951890.0,2022-08-03,181.95,214.243
CHE,Switzerland,3951890.0,2022-08-04,182.01,214.243
CHE,Switzerland,3951890.0,2022-08-05,182.06,214.243
CHE,Switzerland,3951890.0,2022-08-06,182.07,214.243
CHE,Switzerland,3971923.0,2022-08-07,182.07,214.243
CHE,Switzerland,3971923.0,2022-08-08,182.1,214.243
CHE,Switzerland,3971923.0,2022-08-09,182.15,214.243
CHE,Switzerland,3971923.0,2022-08-10,182.22,214.243
CHE,Switzerland,3971923.0,2022-08-11,182.26,214.243
CHE,Switzerland,3971923.0,2022-08-12,182.32,214.243
CHE,Switzerland,3971923.0,2022-08-13,182.32,214.243
CHE,Switzerland,3991064.0,2022-08-14,182.32,214.243
CHE,Switzerland,3991064.0,2022-08-15,182.35,214.243
CHE,Switzerland,3991064.0,2022-08-16,182.38,214.243
CHE,Switzerland,3991064.0,2022-08-17,182.45,214.243
CHE,Switzerland,3991064.0,2022-08-18,182.5,214.243
CHE,Switzerland,3991064.0,2022-08-19,182.54,214.243
CHE,Switzerland,3991064.0,2022-08-20,182.55,214.243
CHE,Switzerland,4007864.0,2022-08-21,182.55,214.243
CHE,Switzerland,4007864.0,2022-08-22,182.58,214.243
CHE,Switzerland,4007864.0,2022-08-23,182.62,214.243
CHE,Switzerland,4007864.0,2022-08-24,182.67,214.243
CHE,Switzerland,4007864.0,2022-08-25,182.71,214.243
CHE,Switzerland,4007864.0,2022-08-26,182.74,214.243
CHE,Switzerland,4007864.0,2022-08-27,182.75,214.243
CHE,Switzerland,4023186.0,2022-08-28,182.75,214.243
CHE,Switzerland,4023186.0,2022-08-29,182.78,214.243
CHE,Switzerland,4023186.0,2022-08-30,182.8,214.243
CHE,Switzerland,4023186.0,2022-08-31,182.85,214.243
CHE,Switzerland,4023186.0,2022-09-01,182.87,214.243
CHE,Switzerland,4023186.0,2022-09-02,182.9,214.243
CHE,Switzerland,4023186.0,2022-09-03,182.91,214.243
CHE,Switzerland,4038069.0,2022-09-05,182.93,214.243
CHE,Switzerland,4038069.0,2022-09-06,182.95,214.243
CHE,Switzerland,4038069.0,2022-09-07,182.99,214.243
CHE,Switzerland,4038069.0,2022-09-08,183.01,214.243
CHE,Switzerland,4038069.0,2022-09-09,183.04,214.243
CHE,Switzerland,4038069.0,2022-09-10,183.04,214.243
